,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
72,2022-03-25,H,HOU,L,106,125,43,85,.506,3,20,.150,17,23,.739,13,38,28,6,3,17,21,110.5,130.3,95.9,.271,.235,.557,50.7,65.1,6.3,7.9,.524,15.2,31.7,.200,.633,13.1,73.5,.241
73,2022-03-26,H,HOU,L,98,115,37,93,.398,12,40,.300,12,17,.706,21,51,21,14,4,21,19,98.8,116.0,99.2,.183,.430,.488,57.3,56.8,14.1,8.2,.462,17.3,41.2,.129,.613,17.9,78.9,.143
74,2022-03-28,H,OKC,L,131,134,51,112,.455,20,50,.400,9,13,.692,19,47,28,17,5,11,23,122.6,125.4,96.8,.116,.446,.556,49.0,54.9,15.9,11.1,.545,8.5,33.3,.080,.644,16.5,71.8,.200
75,2022-03-30,H,NOP,L,107,117,39,85,.459,14,42,.333,15,18,.833,13,41,30,7,4,20,27,111.5,121.9,96.0,.212,.494,.576,50.6,76.9,7.3,7.4,.541,17.7,31.7,.176,.551,12.8,70.0,.397
76,2022-04-01,A,SAS,L,111,130,41,92,.446,15,35,.429,14,20,.700,12,42,27,12,2,10,20,114.0,133.6,97.3,.217,.380,.551,48.8,65.9,12.3,4.5,.527,9.0,25.0,.152,.667,13.0,78.9,.272
77,2022-04-03,A,SAS,L,92,113,33,84,.393,16,45,.356,10,15,.667,7,39,22,7,4,14,22,95.7,117.5,96.2,.179,.536,.508,43.3,66.7,7.3,9.5,.488,13.4,14.6,.119,.536,11.0,76.2,.274
78,2022-04-05,A,OKC,L,94,98,35,83,.422,11,32,.344,13,16,.813,10,40,24,10,6,17,19,100.6,104.8,93.5,.193,.386,.522,46.0,68.6,10.7,11.5,.488,15.9,22.7,.157,.537,15.0,69.8,.136
79,2022-04-07,A,NOP,L,94,127,36,69,.522,11,31,.355,11,13,.846,3,27,28,10,4,22,27,102.6,138.6,91.6,.188,.449,.629,35.5,77.8,10.9,7.1,.601,22.7,10.3,.159,.543,9.4,51.1,.280
80,2022-04-08,A,DAL,L,78,128,31,83,.373,7,32,.219,9,12,.750,5,29,20,9,2,16,23,81.0,133.0,96.2,.145,.386,.442,36.3,64.5,9.4,5.9,.416,15.3,10.6,.108,.658,13.1,72.7,.304
81,2022-04-10,H,UTA,L,80,111,31,83,.373,9,34,.265,9,12,.750,5,32,21,11,8,14,27,82.8,114.9,96.6,.145,.410,.453,34.8,67.7,11.4,17.4,.428,13.7,10.0,.108,.506,14.7,64.3,.341
0,2022-10-19,A,SAC,W,115,108,39,88,.443,11,28,.393,26,33,.788,11,44,20,11,2,11,17,113.6,106.7,101.2,.375,.318,.561,51.8,51.3,10.9,4.9,.506,9.7,22.9,.295,.559,13.8,89.2,.153
1,2022-10-21,H,PHO,W,113,111,36,82,.439,10,29,.345,31,36,.861,13,48,14,8,5,18,19,109.0,107.0,93.9,.439,.354,.577,53.9,38.9,7.7,7.5,.500,15.5,28.9,.378,.511,13.4,79.5,.160
2,2022-10-23,A,LAL,W,106,104,37,84,.440,10,27,.370,22,27,.815,13,52,19,6,5,19,20,105.8,103.8,100.2,.321,.321,.553,56.5,51.4,6.0,8.5,.500,16.5,30.2,.262,.478,11.4,79.6,.174
3,2022-10-24,H,DEN,W,135,110,48,83,.578,16,35,.457,23,31,.742,9,45,23,3,6,8,15,143.5,116.9,94.1,.373,.422,.698,54.2,47.9,3.2,10.0,.675,7.6,24.3,.277,.560,7.6,78.3,.088
4,2022-10-26,H,MIA,L,98,119,34,78,.436,12,37,.324,18,26,.692,11,38,20,9,4,19,17,103.6,125.8,94.6,.333,.474,.548,45.2,58.8,9.5,8.2,.513,17.5,26.2,.231,.592,14.4,64.3,.184
