,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
73,2022-03-25,H,WAS,L,97,100,39,95,0.411,6,32,0.188,13,14,0.929,10,48,19,9,8,15,20,94.1,97.0,103.1,0.147,0.337,0.479,51.6,48.7,8.7,15.1,0.442,12.9,20.0,0.137,0.488,15.6,88.4,0.229
74,2022-03-27,H,NYK,L,102,104,39,85,0.459,8,29,0.276,16,18,0.889,9,37,23,8,5,10,21,110.8,113.0,92.0,0.212,0.341,0.549,42.0,59.0,8.7,11.4,0.506,9.7,19.1,0.188,0.476,10.9,68.3,0.271
75,2022-03-29,A,BRK,L,123,130,48,99,0.485,16,38,0.421,11,13,0.846,16,39,28,11,4,12,25,124.5,131.6,98.8,0.131,0.384,0.587,48.8,58.3,11.1,8.3,0.566,10.3,32.7,0.111,0.651,17.3,74.2,0.408
76,2022-03-31,H,PHI,W,102,94,41,82,0.5,10,35,0.286,10,15,0.667,5,38,26,11,4,9,21,111.9,103.1,91.2,0.183,0.427,0.576,49.4,63.4,12.1,9.3,0.561,9.2,12.5,0.122,0.5,15.6,89.2,0.362
77,2022-04-01,A,OKC,W,110,101,40,94,0.426,15,48,0.313,15,18,0.833,8,44,29,9,8,8,20,111.3,102.2,98.9,0.191,0.511,0.54,44.9,72.5,9.1,16.0,0.505,7.3,16.0,0.16,0.494,13.4,75.0,0.214
78,2022-04-03,A,IND,W,121,117,43,99,0.434,21,41,0.512,14,18,0.778,10,38,31,11,4,11,19,117.3,113.5,103.1,0.182,0.414,0.566,39.6,72.1,10.7,7.1,0.54,9.3,19.6,0.141,0.543,15.7,62.2,0.16
79,2022-04-06,H,DAL,L,113,131,35,82,0.427,11,30,0.367,32,35,0.914,11,42,26,7,5,10,21,119.4,138.4,94.7,0.427,0.366,0.58,50.6,74.3,7.4,10.6,0.494,9.3,25.0,0.39,0.656,9.5,79.5,0.325
80,2022-04-08,H,MIL,L,101,131,35,90,0.389,10,48,0.208,21,23,0.913,9,43,27,6,5,11,22,98.8,128.2,102.2,0.256,0.533,0.504,45.7,77.1,5.9,7.8,0.444,9.9,18.0,0.233,0.55,5.9,77.3,0.198
81,2022-04-10,A,PHI,L,106,118,38,83,0.458,11,34,0.324,19,29,0.655,15,42,26,4,4,19,16,109.7,122.1,96.6,0.349,0.41,0.553,50.0,68.4,4.1,6.3,0.524,16.6,31.9,0.229,0.551,9.2,73.0,0.239
82,2022-10-19,H,ORL,W,113,109,40,94,0.426,14,38,0.368,19,24,0.792,12,41,31,11,4,12,21,112.3,108.3,100.6,0.255,0.404,0.54,46.1,77.5,10.9,7.1,0.5,10.3,24.0,0.202,0.552,16.0,74.4,0.163
83,2022-10-21,A,NYK,L,106,130,39,90,0.433,9,36,0.25,19,32,0.594,13,49,26,6,2,15,21,101.6,124.6,104.3,0.356,0.4,0.509,49.5,66.7,5.8,3.5,0.483,12.6,25.0,0.211,0.611,10.3,76.6,0.147
84,2022-10-22,A,IND,L,115,124,37,95,0.389,18,42,0.429,23,30,0.767,17,53,26,5,3,13,20,113.5,122.4,101.3,0.316,0.442,0.531,47.3,70.3,4.9,4.9,0.484,10.7,30.4,0.242,0.515,8.8,64.3,0.175
85,2022-10-25,A,WAS,L,99,120,36,88,0.409,8,28,0.286,19,25,0.76,11,41,12,6,1,13,26,101.7,123.2,97.4,0.284,0.318,0.5,46.6,33.3,6.2,1.9,0.455,11.6,22.4,0.216,0.576,10.2,76.9,0.259
86,2022-10-26,H,ATL,L,113,118,42,91,0.462,14,32,0.438,15,22,0.682,10,40,23,4,6,13,25,111.8,116.8,101.0,0.242,0.352,0.561,46.5,54.8,4.0,8.7,0.538,11.4,21.7,0.165,0.538,10.5,75.0,0.22
87,2022-10-28,H,ATL,L,112,136,37,86,0.43,7,32,0.219,31,38,0.816,14,42,18,2,4,10,22,115.1,139.8,97.3,0.442,0.372,0.545,48.3,48.6,2.1,5.9,0.471,8.9,28.6,0.36,0.629,5.4,73.7,0.144
88,2022-10-30,H,GSW,W,128,114,40,83,0.482,14,33,0.424,34,38,0.895,12,47,24,4,3,15,25,127.8,113.8,100.2,0.458,0.398,0.642,52.8,60.0,4.0,5.7,0.566,13.1,29.3,0.41,0.489,12.0,72.9,0.261
89,2022-10-31,A,MIL,L,108,110,41,92,0.446,8,29,0.276,18,21,0.857,13,43,19,9,3,12,24,110.3,112.3,97.9,0.228,0.315,0.533,46.2,46.3,9.2,6.4,0.489,10.6,26.5,0.196,0.5,13.8,68.2,0.264
90,2022-11-02,A,MIL,L,91,116,33,79,0.418,11,31,0.355,14,15,0.933,2,35,18,7,3,21,22,88.9,113.3,102.3,0.19,0.392,0.532,40.2,54.5,6.8,5.6,0.487,19.7,5.1,0.177,0.522,13.5,68.8,0.217
91,2022-11-04,H,CLE,L,88,112,31,83,0.373,13,37,0.351,13,15,0.867,9,34,16,10,6,18,22,92.5,117.8,95.1,0.181,0.446,0.491,42.0,51.6,10.5,10.9,0.452,16.7,19.6,0.157,0.611,17.0,71.4,0.16
92,2022-11-07,H,OKC,W,112,103,39,93,0.419,9,33,0.273,25,33,0.758,16,58,20,6,9,14,19,111.5,102.5,100.4,0.355,0.355,0.521,55.8,51.3,6.0,13.0,0.468,11.5,34.8,0.269,0.451,8.4,72.4,0.108
93,2022-11-09,A,BOS,L,112,128,37,89,0.416,7,33,0.212,31,40,0.775,15,48,15,7,3,10,19,113.0,129.2,99.1,0.449,0.371,0.525,52.7,40.5,7.1,7.1,0.455,8.6,30.0,0.348,0.636,11.0,80.5,0.182
94,2022-11-11,A,NYK,L,112,121,37,80,0.463,7,31,0.226,31,41,0.756,12,43,22,6,6,15,23,114.2,123.3,98.1,0.513,0.388,0.571,47.8,59.5,6.1,11.1,0.506,13.3,27.9,0.388,0.5,9.3,66.0,0.287
95,2022-11-12,H,BOS,L,108,117,37,89,0.416,16,38,0.421,18,21,0.857,11,50,23,4,3,14,23,111.0,120.2,97.3,0.236,0.427,0.55,54.3,62.2,4.1,7.0,0.506,12.5,25.0,0.202,0.527,6.4,81.3,0.231
96,2022-11-14,H,TOR,L,111,115,35,77,0.455,10,31,0.323,31,43,0.721,11,39,23,8,2,19,23,112.2,116.2,98.9,0.558,0.403,0.579,48.1,65.7,8.1,3.6,0.519,16.5,26.8,0.403,0.537,15.3,70.0,0.329
97,2022-11-17,A,LAC,L,91,96,33,88,0.375,6,31,0.194,19,24,0.792,10,43,15,9,7,12,26,93.5,98.6,97.4,0.273,0.352,0.462,45.7,45.5,9.2,13.7,0.409,10.9,19.6,0.216,0.475,16.4,76.7,0.235
